,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_231,528.2292869762083,966.871251434088,589.2529945785145,207987369.2613466,588.7661806146627,1.8304006901412802,0.0034651632070974553,-1.4014158633332348,243389.9062493448,403617.80692003435,207987369.26134664,346645.61543557775,124792421556.80798,158381893.51221627,2759812.374397031,8610563.27248045,221033.62637421305,75182.58053544899,1
signal_232,528.3701764756441,964.429844945669,589.5068217581871,208168444.01592237,589.0224161211557,1.825291978776409,0.0034545704130228253,-1.401332671177783,243469.453986372,412607.463939874,208168444.01592243,346947.4066932041,124901066409.55344,152987997.5952338,13954171.088874985,8826185.664376915,214663.18673474714,80253.5304585628,1
signal_233,530.7896986180544,967.481603056192,592.1604095325412,210045693.69512698,591.6723385105518,1.822721137156756,0.003433979864157743,-1.4037695244043538,244612.16058310602,416232.34100492287,210045693.69512707,350076.1561585451,126027416217.07622,181455056.071294,5270345.683130903,8486196.433257114,206844.3960930553,82310.15532782146,1
signal_234,532.1500130893787,971.754064410925,593.5437354512545,211027276.29972637,593.0532245643814,1.826090464170883,0.0034315332505012587,-1.405251447811403,245176.78840015986,412445.86613136454,211027276.29972634,351712.12716621056,126616365779.8358,194225851.8360374,1829373.3956424082,8762826.643449564,227027.91608152288,81577.49809397772,1
signal_235,530.4674771177769,965.955724000931,591.5936760539864,209642567.6868724,591.1042881574458,1.8209518314851656,0.003432730393537151,-1.4063755633339254,244243.8672469989,437366.3981922774,209642567.68687242,349404.2794781207,125785540612.12347,154817128.7306527,4279860.1870442815,8691946.765243748,224361.26632537745,85568.09165814982,1
signal_236,532.6322042837243,970.228185355663,593.9128388026721,211289633.62190378,593.4217634784216,1.8215725176820863,0.0034199443875754932,-1.407239758744442,245233.58392105126,436066.7143234401,211289633.62190372,352149.3893698395,126773780173.14224,161147522.7678487,2214906.385192513,8563084.220655384,227485.6718793391,89592.56621197864,1
signal_237,532.7262867459158,970.533361166716,594.0048290840625,211357876.1885849,593.5175877604427,1.8218236743958771,0.003419811861592626,-1.405151381898936,245276.1717932,430864.7427595388,211357876.18858492,352263.12698097486,126814725713.15096,127098477.11223504,16464780.238716405,8630869.706746561,222978.24883852206,84123.79492889372,1
signal_238,531.6530851437151,969.923009544611,592.7620267121335,210473859.04921,592.2750755198269,1.8243532044630644,0.003431472995157942,-1.4054337978263771,244634.68839329266,446112.9979733297,210473859.04921,350789.7650820167,126284315429.526,89058442.8293041,68259569.22949746,8601943.086620277,224637.41391267697,90279.10137547096,1
signal_239,531.7573669587076,969.312657922506,593.0427341871015,210673501.38809383,592.5559064877252,1.822847633435374,0.0034279687442053306,-1.4056881690888001,244850.01943446143,436519.37621681654,210673501.3880939,351122.5023134898,126404100832.85632,159830685.5233598,3465647.8508722056,8747225.69464133,218281.02062363044,81734.61383909131,1
signal_240,516.2773239430785,950.391757637262,576.7535746995068,199257963.94818437,576.2782371218848,1.8408551248747973,0.0035656323442897495,-1.3887007774094584,238138.2662761688,360439.5770645464,199257963.9481844,332096.60658030736,119554778368.91061,180605316.1106047,2156294.8991594035,8616873.699693704,204122.44063149206,73982.82396130577,1
signal_241,517.6821633395056,952.833164125681,578.2465690095876,200291492.25480855,577.7708488302385,1.8405756110642648,0.0035554163179796123,-1.3894879897127759,238769.34155976333,365701.42291290924,200291492.2548085,333819.15375801414,120174895352.8851,150698822.87915537,11492302.895458583,8646154.044037674,212478.5433276342,71767.51845116258,1
signal_242,523.5389957799514,960.767735213041,584.3178098920039,204518705.62504125,583.836029528042,1.8351407305996765,0.0035052608218147027,-1.3941807431217457,241281.6749093677,388530.21779841994,204518705.6250413,340864.5093750688,122711223375.02478,179308005.94998145,4173655.115404643,8799177.95710768,214652.20212366362,75052.3062737996,1
signal_243,522.4696021689474,958.936680346727,583.2322740556014,203760110.12125778,582.7522488463084,1.8353922914670207,0.0035129168928636017,-1.394049783410891,240816.85006170272,400810.9077295513,203760110.12125772,339600.18353542953,122256066072.75464,119389247.61330867,25829453.19962861,8605127.129210968,216380.7457091784,71942.1074489975,1
signal_244,523.3701184182862,958.936680346727,584.1140221955084,204375784.82819992,583.6319971069097,1.8322342957691151,0.003500838567754765,-1.3951304616136684,241162.23368728504,406391.43269138783,204375784.82819992,340626.30804699985,122625470896.91995,190388761.22315997,926039.5116517576,8460032.56492016,211213.88132105756,73751.7229564931,1
signal_245,523.1778442444404,958.02115291357,583.8615645419823,204200271.4477719,583.381338188227,1.8311577285867653,0.0035000674220661524,-1.3942162679657903,240971.79787298487,417727.37392876815,204200271.4477719,340333.7857462865,122520162868.66313,82057046.81289098,82815346.29789498,8670841.635007247,210915.56096523206,72877.69619260493,1
signal_246,525.0834329906106,961.378086835146,585.960286018838,205671640.20230258,585.47934805921,1.830905388424885,0.003486884699440945,-1.3959764226793807,241933.5664051905,407972.3493526568,205671640.2023026,342786.06700383767,123402984121.38156,147997519.97822082,12198103.623347228,8484313.403128767,208298.7913624348,76486.7488783971,1
signal_247,525.6998881289363,961.683262646198,586.6486171758928,206154400.25602728,586.1660746694394,1.8293389143927872,0.0034798160617909675,-1.3965941875139443,242298.05817960907,388769.0103190009,206154400.25602734,343590.6670933789,123692640153.61642,165448559.40160185,7553527.747709388,8731771.184084982,219563.52293529204,75288.01016465147,1
signal_248,527.0950502117971,963.819493323565,588.1727845729813,207227407.53982309,587.6895545833462,1.828549695043206,0.0034691080751155963,-1.3985340479489112,242881.89339873797,407811.68455980637,207227407.53982309,345379.0125663718,124336444523.89383,150184712.32632852,13622285.966661165,8731664.564639693,223021.3707055151,75759.0565692164,1
signal_249,528.055089157174,964.429844945669,589.2207271825703,207965969.2190595,588.7358904453104,1.8263811196005901,0.0034586942860747117,-1.398930414153725,243330.65012877577,401543.4246001555,207965969.2190595,346609.9486984325,124779581531.4357,85898554.65870723,80228751.65259677,8666406.749807527,207469.65810199437,77684.24297680066,1
signal_250,528.1603479862213,966.871251434088,589.1695908943639,207930477.35647118,588.6856509157656,1.8306396061737522,0.0034660678582813837,-1.39952560741498,243240.22663713814,417527.64994482143,207930477.35647118,346550.79559411865,124758286413.88272,167668864.25754336,6255421.789967816,8829169.508151976,223805.03292863103,83181.29567110894,1
signal_251,528.5695445926488,966.871251434088,589.6989267598568,208302319.45959082,589.2117891154685,1.8292224009599796,0.003460703363773449,-1.4016323476988357,243586.68278064454,401306.71040290897,208302319.45959088,347170.5324326515,124981391675.7545,155357881.82909268,3825153.66747854,8683654.982887432,217142.7165932466,78501.76871905132,1
signal_252,528.7986874705553,964.124669134617,589.8551450796413,208414509.26462644,589.3704399111343,1.8232357454334673,0.003447882509229922,-1.4011134680542412,243618.7866348623,411143.9952364981,208414509.2646264,347357.515441044,125048705558.77585,158597654.74869975,12179420.883897953,8830445.64462186,216841.0514693645,80725.84848275722,1
signal_253,531.5116870179276,969.617833733559,592.9080988600791,210576586.56522375,592.4195959020146,1.824264371633383,0.0034322187379707643,-1.4033171269333924,244924.47498101313,414541.55678055796,210576586.5652238,350960.97760870634,126345951939.13428,162099084.49216294,11968702.241992146,8548771.249943256,214226.6193869129,83041.68459882685,1
signal_254,531.8982430452605,969.007482111454,593.297901422491,210852646.65236056,592.8077915766073,1.8217910940326207,0.0034250744721441018,-1.405473918630801,245075.02469960783,413851.8589064396,210852646.65236056,351421.07775393425,126511587991.41635,195484598.96948808,1240883.9353367875,8709836.676028892,224257.82095409025,80922.91729694078,1
signal_255,530.791485516727,966.260899811983,591.946420278632,209892629.41796535,591.4567177993181,1.8204152217538405,0.0034296240075924753,-1.4069742045666054,244395.95556348583,436267.4423854706,209892629.41796535,349821.04902994225,125935577650.7792,155640249.25441062,6298493.041203214,8749212.021667693,223864.31624510325,88146.4782821752,1
signal_256,531.7914449242751,969.007482111454,593.0811695417749,210698172.62480664,592.5906015465858,1.822156959011322,0.003426450305665954,-1.4072055181166525,244881.29140114167,436746.40296537644,210698172.62480664,351163.6210413444,126418903574.88402,160673517.9421302,2554678.0265726447,8628491.214464312,221462.91397536136,84177.88982002225,1
signal_257,532.800050979803,970.228185355663,594.1129804438176,211435027.26988578,593.6259024979253,1.82099867214998,0.003417789973558034,-1.4053852354123295,245333.859822028,430875.6323252268,211435027.2698858,352391.7121164763,126861016361.93147,149025744.10838652,12968450.724935079,8532904.378341565,219186.26808907723,85503.9502795084,1
signal_258,532.3738220970332,970.228185355663,593.8164078635891,211223164.94383487,593.3284151629052,1.8224565992631099,0.0034232648631828096,-1.4056925370658429,245116.12607869445,439608.48976114637,211223164.9438349,352038.6082397248,126733898966.30092,85507084.15469629,80473036.48620048,8668665.545629337,216250.9800599304,89248.99197986978,1
signal_259,531.4036106246214,967.481603056192,592.5195801183571,210302008.21298194,592.0332313490827,1.8206154111730566,0.0034260501335944492,-1.406077092628561,244623.77470952724,436798.5168993789,210302008.21298188,350503.3470216365,126181204927.78912,164998630.95146996,5023261.356528712,8795373.501034338,219514.02874720527,81696.17555927768,1
signal_260,514.4943409734468,947.339999526739,574.7128009048155,197850215.86778173,574.2389396232514,1.8413030505531478,0.003578859676219797,-1.3883980624318981,237260.20760078958,372115.3145888933,197850215.86778167,329750.35977963614,118710129520.66904,179926305.0304262,1972326.6715987758,8551971.804003164,206780.48994799447,67458.64830775079,1
signal_261,517.8919650031626,951.612460881472,578.4255903118623,200415539.79918635,577.9497380095527,1.837472919425697,0.0035479849922260835,-1.3900503395168762,238845.50269131633,364753.4704690529,200415539.7991864,334025.8996653107,120249323879.51184,145506231.92795268,12920146.820011187,8627416.217521153,210694.3966972891,71707.06045503644,1
signal_262,523.1824487073719,958.631504535675,583.9685185616179,204274435.39705825,583.4872683516157,1.8323082261344357,0.003502235655384701,-1.3946684606718807,241149.02171578424,387589.80323172256,204274435.39705825,340457.39232843043,122564661238.23495,182674370.68174487,2995387.82881747,8752723.802656732,212689.6612939721,74541.33066377135,1
signal_263,522.6786475995183,958.631504535675,583.3571922211027,203847259.70551726,582.8768590727623,1.8340743570420124,0.003508990400631975,-1.3939331106223176,240865.0023161889,402570.2951350601,203847259.70551723,339745.43284252874,122308355823.31036,116462712.67829522,27660039.81422054,8669525.291158985,220414.63445078564,72821.01469375691,1
signal_264,523.9563035822412,959.852207779884,584.864409078238,204901340.51181397,584.381924931253,1.8319317874743801,0.0034963445900920184,-1.395322803186716,241492.97117224996,402895.8827695217,204901340.51181412,341502.2341863569,122940804307.08841,191945184.49415672,670889.5024291396,8420504.298602713,210060.2928447224,76909.04671447647,1
signal_265,523.4522682805359,959.24185615778,584.2897608162281,204499721.5319913,583.8089321173371,1.832529753493569,0.0035008535917002734,-1.3945760247441308,241162.61236994326,415783.9957063843,204499721.53199136,340832.8692199856,122699832919.1948,82054817.25517543,82837912.24738559,8750404.905973118,221603.0484018028,75633.07523350154,1
signal_266,524.5575133428971,961.988438457251,585.5376405297071,205375160.5633218,585.0572059826312,1.8339046033802788,0.0034960982480132293,-1.3950277336286248,241743.72329829942,411048.1149650665,205375160.56332186,342291.93427220307,123225096337.99313,159577189.23750272,8382645.000649772,8418639.783148881,214109.34296893183,74840.11652697402,1
signal_267,522.1125464700162,959.852207779884,582.803700555569,203461214.70020324,582.3246727559624,1.838400962147739,0.0035210817563705384,-1.396121518628792,240671.64242635434,397479.30187119526,203461214.70020324,339102.0245003387,122076728820.12192,155862157.5621954,9820804.532884825,8593983.481544575,216834.3318852058,65292.213351877544,1
signal_268,526.5986308924854,963.514317512512,587.5659671363444,206800120.1566039,587.083356030192,1.8296939281432176,0.003474551244165279,-1.3977185971385078,242618.73003186568,409520.1227481555,206800120.15660393,344666.8669276732,124080072093.96234,135763441.9403801,17081105.577628523,8643626.082834205,219643.17019108118,75394.05035348485,1
signal_269,529.1643764045834,967.786778867245,590.4256465696167,208817333.36931214,589.9397333193057,1.82889631657159,0.0034561969741766403,-1.3986103177748415,243851.99313522063,396007.77516720834,208817333.3693121,348028.88894885354,125290400021.58731,86178900.68401664,82675840.96541756,8745931.481621578,211397.40642345732,78759.08693768935,1
signal_270,526.5396302356819,964.735020756722,587.4596170496418,206725224.0823761,586.9770354428642,1.8322173020953836,0.003479732952437547,-1.3987142612269485,242466.6996081783,425020.5132671917,206725224.0823761,344542.0401372935,124035134449.42566,162642792.39486748,8506010.262304163,8794316.630329784,225722.02068164718,77798.08606522155,1
signal_271,528.3961164195836,964.735020756722,589.4278470129132,208110775.82028395,588.9408230321673,1.8257799230126337,0.0034553242657878215,-1.4017101861745425,243463.24094857537,402568.6548220373,208110775.82028398,346851.2930338066,124866465492.17041,151305201.73131627,5148735.406422176,8715505.665707208,220656.62645304168,79788.08264368578,1
signal_272,529.226181212763,965.345372378826,590.2852018263594,208718753.01349604,589.8004648657262,1.8240695692088815,0.003446672961320402,-1.4010858397605943,243805.37648879638,409145.0287125078,208718753.013496,347864.5883558267,125231251808.09763,160268594.8347432,11612587.449882865,8813471.841359977,220387.73294941045,81166.62717948321,1
